topic,term,weight
73,quantum computer,0.6175326108932495
73,quantum computers,0.6168043613433838
74,climate variables,0.6529039144515991
74,climate response,0.6507476568222046
74,climate simulations,0.634560763835907
74,climate dynamics,0.6095616221427917
74,earth climate,0.6091315150260925
74,global climate,0.6017315983772278
74,climate sensitivity,0.5896155834197998
74,climate change,0.5699045658111572
74,climate variability,0.5642929077148438
74,future climate,0.5519369840621948
75,rayleigh enard convection,0.6729589700698853
75,turbulent convection,0.6597985625267029
75,rayleigh benard convection,0.6442393660545349
75,thermal convection,0.6422905921936035
75,rayleigh nard convection,0.6175606846809387
75,enard convection,0.6100668907165527
75,onset convection,0.5918598175048828
75,turbulent thermal,0.5904570817947388
75,turbulent heat,0.5892212390899658
75,rotating convection,0.5833529233932495
76,bethe ansatz equations,0.6920908093452454
76,algebraic bethe ansatz,0.6811106204986572
76,diagonal bethe ansatz,0.6594185829162598
76,thermodynamic bethe ansatz,0.6085955500602722
76,bethe ansatz solution,0.6050439476966858
76,bethe equations,0.5942628383636475
76,coordinate bethe ansatz,0.5901162028312683
76,algebraic bethe,0.5806002020835876
76,bethe vectors,0.5649232864379883
76,bethe ansatz,0.5358514189720154
77,contact mechanics,0.6070074439048767
77,static friction coefficient,0.5868051052093506
77,contact mechanics theory,0.5823056697845459
77,static friction force,0.5769696235656738
77,friction adhesion,0.5680946111679077
77,static friction,0.5678269267082214
77,frictional interfaces,0.5660138130187988
77,contact rigid,0.559904932975769
77,static dynamic friction,0.5595479011535645
77,surfaces contact,0.5582215189933777
78,fermi gas bcs,0.6603939533233643
78,interacting fermi gases,0.6354594230651855
78,superfluid fermi gas,0.634484589099884
78,ultracold fermi gases,0.6336383819580078
78,interacting fermi gas,0.6171727180480957
78,ultracold fermi gas,0.6169781684875488
78,fermi gases,0.6098861694335938
78,atomic fermi gases,0.5998727083206177
78,superfluid fermi,0.579532265663147
78,fermi superfluid,0.5768684148788452
79,interacting bose gas,0.7605389356613159
79,interacting bose gases,0.7433162927627563
79,bose gas confined,0.717772364616394
79,bose gases,0.7147461175918579
79,dimensional bose gas,0.7132567167282104
79,temperature bose,0.7025261521339417
79,bose gas finite,0.6967178583145142
79,dimensional bose gases,0.6955219507217407
79,ultracold bose gas,0.6830358505249023
79,temperature bose einstein,0.6712163686752319
80,interactions rydberg atoms,0.8498590588569641
80,interacting rydberg atoms,0.8384336233139038
80,atoms rydberg states,0.8187992572784424
80,excited rydberg atoms,0.8105173110961914
80,rydberg atoms,0.8100773096084595
80,atoms rydberg,0.8022078275680542
80,rydberg interactions,0.798997163772583
80,interactions rydberg,0.7876123189926147
80,rydberg atom,0.781509280204773
80,rydberg interaction,0.7798987627029419
81,anderson localization transition,0.6425451040267944
81,anderson transitions,0.5632059574127197
81,theory anderson localization,0.5580928325653076
81,localization transitions,0.5409870743751526
81,localized phases,0.530066192150116
81,anderson localization,0.5235382318496704
81,anderson transition,0.4935074746608734
81,localization transition,0.47963082790374756
81,localization delocalization transition,0.4788132309913635
81,localized extended states,0.47748130559921265
82,hermitian topological phases,0.6461890339851379
82,non hermitian topological,0.639876127243042
82,non hermitian topology,0.6149147748947144
82,phases non hermitian,0.5656640529632568
82,hermitian topological,0.5607394576072693
82,non hermitian skin,0.5422206521034241
82,hermitian topology,0.5416117906570435
82,non hermitian physics,0.5326113104820251
82,bloch band theory,0.5219802260398865
82,topological phases,0.5209293365478516
83,conformal field theories,0.621782660484314
83,conformal field theory,0.5856200456619263
83,field theories cfts,0.5696239471435547
83,theories cfts,0.538749098777771
83,renormalization group fixed,0.5165754556655884
83,exact renormalization,0.5101977586746216
83,renormalization group equations,0.5008972883224487
83,exact renormalization group,0.4967205822467804
83,renormalization group flow,0.4839205741882324
83,quantum field theories,0.47361087799072266
84,disordered spin,0.5358721017837524
84,disordered quantum,0.494111567735672
84,quantum body,0.48669669032096863
84,spin chains,0.4782053828239441
84,quantum spin,0.45562344789505005
84,localized phases,0.4450664520263672
84,localized mbl phase,0.4360544979572296
84,mbl phase transition,0.4275623559951782
84,heisenberg spin chain,0.4219401776790619
84,spin chain,0.41877299547195435
85,turbulent combustion,0.6138541102409363
85,flame dynamics,0.6050848364830017
85,turbulent flame,0.6022534370422363
85,turbulent flames,0.5897442102432251
85,turbulent flame speed,0.579094648361206
85,flame structure,0.564038872718811
85,flame structures,0.5614878535270691
85,flame propagation,0.5359880924224854
85,flame speeds,0.516548752784729
85,turbulent burning,0.5116655826568604
86,spin ice magnetic,0.8521751165390015
86,spin ice materials,0.7884891033172607
86,dynamics spin ice,0.7824023962020874
86,quantum spin ice,0.7762672305107117
86,artificial spin ices,0.7725500464439392
86,artificial spin ice,0.7685796618461609
86,monopoles spin ice,0.7497018575668335
86,classical spin ice,0.747382640838623
86,spin ice material,0.7382723093032837
86,spin ice compounds,0.737858772277832
87,quantum spin liquids,0.7870763540267944
87,quantum spin liquid,0.7691009044647217
87,spin liquid behavior,0.723159670829773
87,spin liquid state,0.7191272974014282
87,spin liquids,0.718408465385437
87,spin liquid candidate,0.6906354427337646
87,spin liquid phase,0.6873792409896851
87,spin liquid,0.6841363906860352
87,gapless spin liquid,0.6684179306030273
87,kitaev spin liquid,0.6590403318405151
88,particle accelerators,0.60712730884552
88,accelerator physics,0.5461281538009644
88,proton beam,0.5227676630020142
88,linear accelerators,0.5211210250854492
88,beam emittance,0.5065591931343079
88,linear accelerator,0.5062979459762573
88,particle beam,0.4974710941314697
88,test accelerator,0.49377501010894775
88,optics test accelerator,0.49105918407440186
88,proton improvement plan,0.4879332184791565
89,cosmological parameters,0.664495587348938
89,standard cosmology,0.6300109028816223
89,matter dark energy,0.627098560333252
89,energy dark matter,0.6194280385971069
89,dark energy density,0.597619891166687
89,dark matter dark,0.5885114073753357
89,dark energy dark,0.5777928829193115
89,agegraphic dark energy,0.5767871141433716
89,dark energy,0.5712838172912598
89,dark matter,0.5546869039535522
90,optical neural networks,0.7431706190109253
90,optical neural network,0.7306785583496094
90,optical neural,0.6372138261795044
90,photonic neural networks,0.6195247769355774
90,photonic neural network,0.6194629669189453
90,optical computing,0.5986166000366211
90,optical networks,0.5882131457328796
90,optical processors,0.5422993302345276
90,programmable photonic,0.5372200012207031
90,photonic computing,0.5242561101913452
91,quantum turbulence superfluid,0.7654088139533997
91,quantum turbulence,0.7031520009040833
91,turbulence quantum,0.6927653551101685
91,superfluid turbulence,0.6926953792572021
91,turbulence superfluid,0.6816099882125854
91,turbulent superfluid,0.6723849177360535
91,dimensional quantum turbulence,0.6679984331130981
91,quantized vortices superfluid,0.6382659077644348
91,quantum vortex,0.6344119310379028
91,superfluid vortex,0.622990608215332
92,photocatalytic water splitting,0.7063398361206055
92,photocatalytic water,0.6747279763221741
92,photocatalytic activity,0.6727350950241089
92,photocatalytic hydrogen,0.6635540127754211
92,photocatalytic performance,0.6572425365447998
92,photocatalytic materials,0.6559628248214722
92,photocatalytic efficiency,0.6372380256652832
92,enhanced photocatalytic,0.6205984354019165
92,photoelectrochemical water splitting,0.612278938293457
92,enhance photocatalytic,0.6107200980186462
93,turbulent dynamo,0.7366981506347656
93,dynamo magnetic,0.701848566532135
93,turbulent magnetic,0.6730862855911255
93,dynamo instability,0.668864369392395
93,small scale dynamo,0.6589559316635132
93,dynamo effect,0.6451889276504517
93,large scale dynamo,0.640945553779602
93,scale dynamos,0.6378878355026245
93,dynamo experiment,0.6346786022186279
93,dynamo growth,0.6273213624954224
94,bose einstein condensates,0.7098747491836548
94,bose einstein condensate,0.6942697167396545
94,dipolar bose einstein,0.6184436082839966
94,bose einstein condensed,0.6132113933563232
94,dimensional bose,0.6125391721725464
94,trapped bose einstein,0.5912507772445679
94,dimensional bose einstein,0.5819447040557861
94,dipolar bose,0.5653368234634399
94,component bose einstein,0.5523194670677185
94,einstein condensate confined,0.5512187480926514
95,magnetic domain wall,0.7242815494537354
95,magnetic domain walls,0.7110335230827332
95,antiferromagnetic domain wall,0.6302481889724731
95,magnetic domains,0.6101077795028687
95,magnetic domain,0.6022716164588928
95,dynamics domain wall,0.572700023651123
95,domain wall dynamics,0.5638009309768677
95,motion domain wall,0.5547835826873779
95,motion magnetic,0.5486822128295898
95,domain wall motion,0.5434243679046631
96,ferromagnetic quantum critical,0.5856291651725769
96,antiferromagnetic order,0.5547195672988892
96,quantum critical behavior,0.5289738178253174
96,fermi liquid behavior,0.5117853879928589
96,quantum criticality,0.5077880620956421
96,quantum critical fluctuations,0.5046072006225586
96,near quantum critical,0.5021129846572876
96,heavy fermion compounds,0.4997614324092865
96,quantum critical,0.48553627729415894
96,heavy fermion materials,0.48335397243499756
97,optical tweezers,0.7731283903121948
97,trapped optical tweezers,0.7679402828216553
97,conventional optical tweezers,0.7566904425621033
97,optical tweezers used,0.7405423521995544
97,holographic optical tweezers,0.7169891595840454
97,optical tweezer,0.6874867677688599
97,particles optical,0.5967113971710205
97,optical manipulation,0.573403000831604
97,optical trapping,0.5721360445022583
97,tweezers used,0.544736385345459
98,solitons bose,0.7430306673049927
98,soliton dynamics,0.7118532657623291
98,solitons bose einstein,0.7080778479576111
98,bright solitons,0.6846742630004883
98,stable solitons,0.6666457056999207
98,dark bright solitons,0.6626375317573547
98,soliton states,0.6605337262153625
98,dark solitons,0.6541298031806946
98,wave solitons,0.6465656757354736
98,bright soliton,0.6460663080215454
99,discharge plasma,0.7010036706924438
99,plasma discharge,0.6625292897224426
99,atmospheric plasma,0.6214842796325684
99,pressure plasma jet,0.5924904346466064
99,atmospheric pressure plasma,0.5849936008453369
99,plasma jet,0.5777672529220581
99,plasma jets,0.5704140663146973
99,plasma parameters,0.5694301724433899
99,dielectric barrier discharge,0.5626664161682129
99,plasma generated,0.5571950674057007
100,asymmetric exclusion processes,0.6957796812057495
100,asymmetric exclusion process,0.6661219596862793
100,simple exclusion processes,0.6503902673721313
100,exclusion processes,0.6469332575798035
100,symmetric exclusion process,0.5840632319450378
100,exclusion process tasep,0.5729566812515259
100,exclusion process,0.5713801383972168
100,exclusion process ring,0.5671482086181641
100,simple exclusion process,0.5622024536132812
100,exclusion process asep,0.5471532940864563
101,zhang kpz equation,0.4978376030921936
101,stochastic growth,0.4499034285545349
101,kpz equation,0.41894978284835815
101,zhang kpz class,0.40888965129852295
101,kpz scaling,0.40046805143356323
101,dimensional kpz,0.397624135017395
101,zhang equation,0.39658403396606445
101,zhang kpz universality,0.39489203691482544
101,parisi zhang equation,0.39145419001579285
101,growth processes,0.3840417265892029
102,high energy physics,0.5655339956283569
102,hadron collider,0.5104546546936035
102,high energy particle,0.4883424937725067
102,large hadron collider,0.4828832149505615
102,collider experiments,0.4824197292327881
102,hadron collider lhc,0.46544113755226135
102,used high energy,0.4654191732406616
102,collider lhc,0.4503330588340759
102,particle physics experiments,0.44307368993759155
102,physics data,0.4428320825099945
103,hard sphere fluids,0.7733122706413269
103,hard sphere fluid,0.730097770690918
103,sphere fluids,0.6682968139648438
103,sphere fluid,0.6342060565948486
103,hard sphere mixtures,0.6328970193862915
103,sphere mixtures,0.5426602363586426
103,hard spheres,0.5312185883522034
103,hard sphere,0.5127136707305908
103,simple liquids,0.4839639365673065
103,fluid solid,0.4436608552932739
104,optical frequency combs,0.7835243940353394
104,optical frequency comb,0.7813966274261475
104,laser frequency combs,0.7124136686325073
104,kerr frequency combs,0.7110011577606201
104,kerr frequency comb,0.7018210887908936
104,microresonator frequency combs,0.6738379001617432
104,frequency combs,0.632917046546936
104,frequency comb generation,0.6327728033065796
104,optical frequency,0.6275631189346313
104,frequency comb,0.6254204511642456
105,spin waves magnetic,0.6993318796157837
